## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-21T19:50:46.965Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2012. Cambridge Bay Water Quality Monitor Deployed 2012-10-02. Ocean Networks Canada Society. https://doi.org/10.34943/d1411630-2b5e-418d-b9ca-7f78af5b26b0. Subset Query: 31177891. Accessed 2025-06-21."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2013. Cambridge Bay Water Quality Monitor Deployed 2013-09-03. Ocean Networks Canada Society. https://doi.org/10.34943/511f07f7-236c-4573-8146-6e6994d10bed. Subset Query: 31177892. Accessed 2025-06-21."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_WaterQualityMonitor_OxygenSaturation_20121006T043000Z_20140916T060000Z-NaN_clean_avg15minute_CSV_META.xml  / Metadata file name
#SEARCHID:  50649287                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113860                         / Latitude North
#LONGITUDE:  -105.060580                         / Longitude East
#DEPTH:         6.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Water Quality Monitor                   / Device Category
#DEVTOT:    2  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2012-10-06T04:15:12.000Z             / Device 1 Deployment Date
#DEVNAME1: "WET Labs Water Quality Monitor 233"  / Device Name of Device 1
#DEVCODE1:  WETLABSWQM233                        / Device Code of Device 1
#DEVID1:    13200                                / Device ID of Device 1
#
#DEPLDATE2: 2013-09-03T02:18:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "WET Labs Water Quality Monitor 196"  / Device Name of Device 2
#DEVCODE2:  WETLABSWQM196                        / Device Code of Device 2
#DEVID2:    9001                                 / Device ID of Device 2
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2012-10-06T04:30:00.000Z             / Data Start Time
#DATETO:    2014-09-16T06:00:00.000Z             / Data End Time
#PERIODTOT: 2                                    / Number of Sample Periods
#PERIODST1: 2010-11-19T00:00:00.000Z             / Sample Period 1 Start Time
#PERIOD1:   1                                    / Sensor Sample Period 1 (s)
#PERIODST2: 2012-04-30T00:00:00.000Z             / Sample Period 2 Start Time
#PERIOD2:   1                                    / Sensor Sample Period 2 (s)
#RESAMPPRD: 900                                  / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 51495                                / Samples in File
#TOTSMPEXP: 68166                                / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Oxygen Saturation (%)", "Oxygen Saturation QC Flag", "Oxygen Saturation Count"
## END HEADER
2013-09-15T18:52:30.000Z, NaN, 6, 600
2013-09-15T19:07:30.000Z, 99.979678792, 7, 900
2013-09-15T19:22:30.000Z, 99.948447835, 7, 900
2013-09-15T19:37:30.000Z, 99.920290938, 7, 900
2013-09-15T19:52:30.000Z, NaN, 6, 600
2013-09-15T20:07:30.000Z, 100.095435527, 7, 900
2013-09-15T20:22:30.000Z, 99.987994695, 7, 900
2013-09-15T20:37:30.000Z, 100.135724786, 7, 900
2013-09-15T20:52:30.000Z, NaN, 6, 600
2013-09-15T21:07:30.000Z, 100.084519468, 7, 900
2013-09-15T21:22:30.000Z, 100.188776371, 7, 900
2013-09-15T21:37:30.000Z, 100.221649098, 7, 900
2013-09-15T21:52:30.000Z, NaN, 6, 600
2013-09-15T22:07:30.000Z, 100.156283949, 7, 900
2013-09-15T22:22:30.000Z, 100.159184152, 7, 900
2013-09-15T22:37:30.000Z, 100.112760675, 7, 900
2013-09-15T22:52:30.000Z, NaN, 6, 600
2013-09-15T23:07:30.000Z, 100.068384117, 7, 900
2013-09-15T23:22:30.000Z, 100.134577874, 7, 900
2013-09-15T23:37:30.000Z, 100.131706207, 7, 900
2013-09-15T23:52:30.000Z, NaN, 6, 600
2013-09-16T00:07:30.000Z, NaN, 6, 538
2013-09-16T00:22:30.000Z, 100.158401423, 7, 900
2013-09-16T00:37:30.000Z, 100.191618987, 7, 900
2013-09-16T00:52:30.000Z, NaN, 6, 600
2013-09-16T01:07:30.000Z, 100.105791316, 7, 900
2013-09-16T01:22:30.000Z, 100.085913259, 7, 900
2013-09-16T01:37:30.000Z, 100.055055407, 7, 899
2013-09-16T01:52:30.000Z, NaN, 6, 600
2013-09-16T02:07:30.000Z, 100.014763477, 7, 900
2013-09-16T02:22:30.000Z, 100.175906559, 7, 900
2013-09-16T02:37:30.000Z, 99.987448633, 7, 900
2013-09-16T02:52:30.000Z, NaN, 6, 599
2013-09-16T03:07:30.000Z, 99.836652337, 7, 900
2013-09-16T03:22:30.000Z, 100.030608108, 7, 900
2013-09-16T03:37:30.000Z, 99.972227164, 7, 855
2013-09-16T03:52:30.000Z, NaN, 6, 601
2013-09-16T04:07:30.000Z, 99.888805939, 7, 900
2013-09-16T04:22:30.000Z, 99.965853707, 7, 900
2013-09-16T04:37:30.000Z, 99.796605641, 7, 900
2013-09-16T04:52:30.000Z, NaN, 6, 600
2013-09-16T05:07:30.000Z, 99.797101916, 7, 900
2013-09-16T05:22:30.000Z, 99.787826299, 7, 900
2013-09-16T05:37:30.000Z, 99.735940404, 7, 900
2013-09-16T05:52:30.000Z, NaN, 6, 600
2013-09-16T06:07:30.000Z, 99.683559259, 7, 900
2013-09-16T06:22:30.000Z, 99.751658108, 7, 900
2013-09-16T06:37:30.000Z, 99.742227845, 7, 900
2013-09-16T06:52:30.000Z, NaN, 6, 600
2013-09-16T07:07:30.000Z, 99.781444019, 7, 900
2013-09-16T07:22:30.000Z, 99.842617803, 7, 900
2013-09-16T07:37:30.000Z, 99.780035032, 7, 900
2013-09-16T07:52:30.000Z, NaN, 6, 600
2013-09-16T08:07:30.000Z, 99.800479892, 7, 900
2013-09-16T08:22:30.000Z, 99.826330636, 7, 900
2013-09-16T08:37:30.000Z, 99.758640187, 7, 900
2013-09-16T08:52:30.000Z, NaN, 6, 599
2013-09-16T09:07:30.000Z, 99.680803633, 7, 900
2013-09-16T09:22:30.000Z, 99.648429518, 7, 900
2013-09-16T09:37:30.000Z, 99.72123806, 7, 900
2013-09-16T09:52:30.000Z, NaN, 6, 601
2013-09-16T10:07:30.000Z, 99.633200046, 7, 900
2013-09-16T10:22:30.000Z, 99.672058136, 7, 900
2013-09-16T10:37:30.000Z, 99.663915216, 7, 900
2013-09-16T10:52:30.000Z, NaN, 6, 600
2013-09-16T11:07:30.000Z, 99.497828197, 7, 900
2013-09-16T11:22:30.000Z, 99.678871156, 7, 900
2013-09-16T11:37:30.000Z, 99.581901177, 7, 900
2013-09-16T11:52:30.000Z, NaN, 6, 600
2013-09-16T12:07:30.000Z, 99.597263286, 7, 900
2013-09-16T12:22:30.000Z, 99.61874667, 7, 900
2013-09-16T12:37:30.000Z, 99.641212819, 7, 900
2013-09-16T12:52:30.000Z, NaN, 6, 600
2013-09-16T13:07:30.000Z, 99.567110758, 7, 900
2013-09-16T13:22:30.000Z, 99.542353131, 7, 900
2013-09-16T13:37:30.000Z, 99.622784021, 7, 900
2013-09-16T13:52:30.000Z, NaN, 6, 600
2013-09-16T14:07:30.000Z, 99.535778702, 7, 900
2013-09-16T14:22:30.000Z, 99.576489125, 7, 900
2013-09-16T14:37:30.000Z, 100.731668878, 7, 900
2013-09-16T14:52:30.000Z, NaN, 6, 600
2013-09-16T15:07:30.000Z, 99.692170226, 7, 900
2013-09-16T15:22:30.000Z, 99.856368088, 7, 900
2013-09-16T15:37:30.000Z, 99.787608872, 7, 900
2013-09-16T15:52:30.000Z, NaN, 6, 600
2013-09-16T16:07:30.000Z, 100.551579953, 7, 900
2013-09-16T16:22:30.000Z, 100.900007453, 7, 900
2013-09-16T16:37:30.000Z, 99.89482754, 7, 900
2013-09-16T16:52:30.000Z, NaN, 6, 600
2013-09-16T17:07:30.000Z, 100.194036869, 7, 900
2013-09-16T17:22:30.000Z, 100.249854961, 7, 900
2013-09-16T17:37:30.000Z, 100.256762207, 7, 900
2013-09-16T17:52:30.000Z, NaN, 6, 600
2013-09-16T18:07:30.000Z, 101.162885373, 7, 900
2013-09-16T18:22:30.000Z, 100.527448927, 7, 900
2013-09-16T18:37:30.000Z, 100.30616748, 7, 856
2013-09-16T18:52:30.000Z, NaN, 6, 600
2013-09-16T19:07:30.000Z, 100.252865766, 7, 900
2013-09-16T19:22:30.000Z, 100.718974691, 7, 900
2013-09-16T19:37:30.000Z, 100.804246583, 7, 900
2013-09-16T19:52:30.000Z, NaN, 6, 600
2013-09-16T20:07:30.000Z, 101.284164681, 7, 900
2013-09-16T20:22:30.000Z, 100.738305048, 7, 900
2013-09-16T20:37:30.000Z, 100.376705731, 7, 900
2013-09-16T20:52:30.000Z, NaN, 6, 600
2013-09-16T21:07:30.000Z, 100.610111096, 7, 899
2013-09-16T21:22:30.000Z, 100.494129964, 7, 901
2013-09-16T21:37:30.000Z, 100.661669817, 7, 900
2013-09-16T21:52:30.000Z, NaN, 6, 600
2013-09-16T22:07:30.000Z, 101.616248992, 7, 900
2013-09-16T22:22:30.000Z, 101.187605027, 7, 900
2013-09-16T22:37:30.000Z, 100.75688367, 7, 900
2013-09-16T22:52:30.000Z, NaN, 6, 600
2013-09-16T23:07:30.000Z, 100.973663808, 7, 900
2013-09-16T23:22:30.000Z, 101.560885789, 7, 900
2013-09-16T23:37:30.000Z, 101.236705437, 7, 900
2013-09-16T23:52:30.000Z, NaN, 6, 600
2013-09-17T00:07:30.000Z, 100.665693244, 7, 900
2013-09-17T00:22:30.000Z, 101.306838502, 7, 900
2013-09-17T00:37:30.000Z, 102.073875653, 7, 900
2013-09-17T00:52:30.000Z, NaN, 6, 600
2013-09-17T01:07:30.000Z, 101.658650724, 7, 900
2013-09-17T01:22:30.000Z, 102.051828938, 7, 900
2013-09-17T01:37:30.000Z, 101.611579686, 7, 900
2013-09-17T01:52:30.000Z, NaN, 6, 600
2013-09-17T02:07:30.000Z, 101.347922989, 7, 900
2013-09-17T02:22:30.000Z, 100.987047851, 7, 900
2013-09-17T02:37:30.000Z, 100.866297295, 7, 900
2013-09-17T02:52:30.000Z, NaN, 6, 600
2013-09-17T03:07:30.000Z, 101.021133108, 7, 900
2013-09-17T03:22:30.000Z, 100.576038451, 7, 900
2013-09-17T03:37:30.000Z, 100.820103503, 7, 900
2013-09-17T03:52:30.000Z, NaN, 6, 600
2013-09-17T04:07:30.000Z, 100.590563358, 7, 900
2013-09-17T04:22:30.000Z, 100.559923619, 7, 900
2013-09-17T04:37:30.000Z, 100.570611535, 7, 900
2013-09-17T04:52:30.000Z, NaN, 6, 600
2013-09-17T05:07:30.000Z, 100.632046223, 7, 900
2013-09-17T05:22:30.000Z, 100.678873784, 7, 900
2013-09-17T05:37:30.000Z, 100.610728575, 7, 900
2013-09-17T05:52:30.000Z, NaN, 6, 600
2013-09-17T06:07:30.000Z, 100.449633185, 7, 900
2013-09-17T06:22:30.000Z, 100.54568354, 7, 900
2013-09-17T06:37:30.000Z, 100.660045084, 7, 900
2013-09-17T06:52:30.000Z, NaN, 6, 600
2013-09-17T07:07:30.000Z, 100.405744755, 7, 900
2013-09-17T07:22:30.000Z, 100.406152402, 7, 900
2013-09-17T07:37:30.000Z, 100.387107558, 7, 900
2013-09-17T07:52:30.000Z, NaN, 6, 600
2013-09-17T08:07:30.000Z, 100.495158054, 7, 900
2013-09-17T08:22:30.000Z, 100.280186258, 7, 900
2013-09-17T08:37:30.000Z, 100.095943294, 7, 900
2013-09-17T08:52:30.000Z, NaN, 6, 598
2013-09-17T09:07:30.000Z, 100.595895105, 7, 828
2013-09-17T09:22:30.000Z, 100.578207883, 7, 900
2013-09-17T09:37:30.000Z, 100.541096788, 7, 900
2013-09-17T09:52:30.000Z, NaN, 6, 602
2013-09-17T10:07:30.000Z, 100.284716587, 7, 900
2013-09-17T10:22:30.000Z, 100.566559856, 7, 900
2013-09-17T10:37:30.000Z, 100.29779842, 7, 900
2013-09-17T10:52:30.000Z, NaN, 6, 600
2013-09-17T11:07:30.000Z, 100.064580859, 7, 900
2013-09-17T11:22:30.000Z, 100.190372048, 7, 900
2013-09-17T11:37:30.000Z, 100.641979401, 7, 900
2013-09-17T11:52:30.000Z, NaN, 6, 598
2013-09-17T12:07:30.000Z, 100.224426499, 7, 901
2013-09-17T12:22:30.000Z, 100.635411383, 7, 900
2013-09-17T12:37:30.000Z, 100.954622522, 7, 900
2013-09-17T12:52:30.000Z, NaN, 6, 599
2013-09-17T13:07:30.000Z, 100.656106076, 7, 901
2013-09-17T13:22:30.000Z, 100.757478536, 7, 900
2013-09-17T13:37:30.000Z, 100.710532965, 7, 900
2013-09-17T13:52:30.000Z, NaN, 6, 601
2013-09-17T14:07:30.000Z, 100.314499721, 7, 899
2013-09-17T14:22:30.000Z, 100.342340847, 7, 899
2013-09-17T14:37:30.000Z, 100.720317992, 7, 901
2013-09-17T14:52:30.000Z, NaN, 6, 600
2013-09-17T15:07:30.000Z, 101.354578941, 7, 900
2013-09-17T15:22:30.000Z, 101.564291686, 7, 900
2013-09-17T15:37:30.000Z, 101.654805321, 7, 900
2013-09-17T15:52:30.000Z, NaN, 6, 600
2013-09-17T16:07:30.000Z, 101.660161265, 7, 900
2013-09-17T16:22:30.000Z, 101.614098533, 7, 900
2013-09-17T16:37:30.000Z, 101.530747353, 7, 900
2013-09-17T16:52:30.000Z, NaN, 6, 600
2013-09-17T17:07:30.000Z, 101.540523478, 7, 900
2013-09-17T17:22:30.000Z, 101.541136381, 7, 900
2013-09-17T17:37:30.000Z, 101.535838505, 7, 900
2013-09-17T17:52:30.000Z, NaN, 6, 600
2013-09-17T18:07:30.000Z, 101.65467301, 7, 900
2013-09-17T18:22:30.000Z, 101.662760032, 7, 900
2013-09-17T18:37:30.000Z, 101.845176872, 7, 900
2013-09-17T18:52:30.000Z, NaN, 6, 600
2013-09-17T19:07:30.000Z, 101.745812614, 7, 900
2013-09-17T19:22:30.000Z, 101.720389357, 7, 900
2013-09-17T19:37:30.000Z, 101.654506631, 7, 900
2013-09-17T19:52:30.000Z, NaN, 6, 598
2013-09-17T20:07:30.000Z, 101.679118366, 7, 899
2013-09-17T20:22:30.000Z, 101.642499136, 7, 901
2013-09-17T20:37:30.000Z, 101.639653342, 7, 900
2013-09-17T20:52:30.000Z, NaN, 6, 600
2013-09-17T21:07:30.000Z, 101.618067325, 7, 900
2013-09-17T21:22:30.000Z, 100.959715984, 7, 900
2013-09-17T21:37:30.000Z, 101.491302496, 7, 900
2013-09-17T21:52:30.000Z, NaN, 6, 600
2013-09-17T22:07:30.000Z, 101.649414237, 7, 900
2013-09-17T22:22:30.000Z, 101.689815015, 7, 900
2013-09-17T22:37:30.000Z, 101.821616844, 7, 900
2013-09-17T22:52:30.000Z, NaN, 6, 602
2013-09-17T23:07:30.000Z, 101.882531621, 7, 900
2013-09-17T23:22:30.000Z, 101.899185675, 7, 900
2013-09-17T23:37:30.000Z, 101.891322001, 7, 900
2013-09-17T23:52:30.000Z, NaN, 6, 600
2013-09-18T00:07:30.000Z, 101.852743997, 7, 900
2013-09-18T00:22:30.000Z, 101.769859249, 7, 900
2013-09-18T00:37:30.000Z, 101.768622782, 7, 900
2013-09-18T00:52:30.000Z, NaN, 6, 598
2013-09-18T01:07:30.000Z, 101.856704174, 7, 900
2013-09-18T01:22:30.000Z, 101.66948487, 7, 900
2013-09-18T01:37:30.000Z, 101.467574742, 7, 900
2013-09-18T01:52:30.000Z, NaN, 6, 601
2013-09-18T02:07:30.000Z, 101.065165518, 7, 900
2013-09-18T02:22:30.000Z, 101.552251909, 7, 900
2013-09-18T02:37:30.000Z, 101.737109178, 7, 900
2013-09-18T02:52:30.000Z, NaN, 6, 602
2013-09-18T03:07:30.000Z, 101.554950197, 7, 900
2013-09-18T03:22:30.000Z, 101.271420531, 7, 900
2013-09-18T03:37:30.000Z, 100.807188759, 7, 900
2013-09-18T03:52:30.000Z, NaN, 6, 600
2013-09-18T04:07:30.000Z, 101.252915666, 7, 900
2013-09-18T04:22:30.000Z, 101.127869024, 7, 900
2013-09-18T04:37:30.000Z, 101.46927903, 7, 900
2013-09-18T04:52:30.000Z, NaN, 6, 600
2013-09-18T05:07:30.000Z, 101.293210278, 7, 900
2013-09-18T05:22:30.000Z, 101.451354661, 7, 900
2013-09-18T05:37:30.000Z, 101.427046843, 7, 900
2013-09-18T05:52:30.000Z, NaN, 6, 600
2013-09-18T06:07:30.000Z, 101.309676914, 7, 900
2013-09-18T06:22:30.000Z, 101.321267084, 7, 900
2013-09-18T06:37:30.000Z, 101.301505457, 7, 900
2013-09-18T06:52:30.000Z, NaN, 6, 600
2013-09-18T07:07:30.000Z, 101.475897854, 7, 900
2013-09-18T07:22:30.000Z, 101.251309049, 7, 900
2013-09-18T07:37:30.000Z, 101.096971596, 7, 900
2013-09-18T07:52:30.000Z, NaN, 6, 600
2013-09-18T08:07:30.000Z, 100.867410275, 7, 900
2013-09-18T08:22:30.000Z, 100.884695322, 7, 899
2013-09-18T08:37:30.000Z, 100.891252962, 7, 900
2013-09-18T08:52:30.000Z, NaN, 6, 600
2013-09-18T09:07:30.000Z, 100.814086463, 7, 900
2013-09-18T09:22:30.000Z, 100.92673511, 7, 900
2013-09-18T09:37:30.000Z, 100.85622173, 7, 900
2013-09-18T09:52:30.000Z, NaN, 6, 598
2013-09-18T10:07:30.000Z, 100.94599201, 7, 900
2013-09-18T10:22:30.000Z, 100.726956472, 7, 900
2013-09-18T10:37:30.000Z, 99.929959678, 7, 900
2013-09-18T10:52:30.000Z, NaN, 6, 598
2013-09-18T11:07:30.000Z, 99.463258532, 7, 900
2013-09-18T11:22:30.000Z, 99.640008024, 7, 900
2013-09-18T11:37:30.000Z, 100.16427868, 7, 900
2013-09-18T11:52:30.000Z, NaN, 6, 602
2013-09-18T12:07:30.000Z, 100.740742709, 7, 900
2013-09-18T12:22:30.000Z, 100.821096283, 7, 900
2013-09-18T12:37:30.000Z, 100.292053867, 7, 900
2013-09-18T12:52:30.000Z, NaN, 6, 600
2013-09-18T13:07:30.000Z, 100.639855893, 7, 900
2013-09-18T13:22:30.000Z, 100.636384071, 7, 900
2013-09-18T13:37:30.000Z, 100.898645242, 7, 900
2013-09-18T13:52:30.000Z, NaN, 6, 600
2013-09-18T14:07:30.000Z, 100.909295372, 7, 900
2013-09-18T14:22:30.000Z, 100.900064786, 7, 900
2013-09-18T14:37:30.000Z, 100.891509014, 7, 900
2013-09-18T14:52:30.000Z, NaN, 6, 600
2013-09-18T15:07:30.000Z, 100.439798048, 7, 900
2013-09-18T15:22:30.000Z, 100.460790374, 7, 900
2013-09-18T15:37:30.000Z, 100.288787223, 7, 900
2013-09-18T15:52:30.000Z, NaN, 6, 598
2013-09-18T16:07:30.000Z, 100.189042676, 7, 900
2013-09-18T16:22:30.000Z, 100.132299288, 7, 900
2013-09-18T16:37:30.000Z, 100.163860629, 7, 900
2013-09-18T16:52:30.000Z, NaN, 6, 600
2013-09-18T17:07:30.000Z, 100.282118811, 7, 900
2013-09-18T17:22:30.000Z, 100.476994792, 7, 900
2013-09-18T17:37:30.000Z, 100.711691394, 7, 900
2013-09-18T17:52:30.000Z, NaN, 6, 603
2013-09-18T18:07:30.000Z, 100.922751273, 7, 900
2013-09-18T18:22:30.000Z, 101.005442659, 7, 900
2013-09-18T18:37:30.000Z, 100.948586161, 7, 900
2013-09-18T18:52:30.000Z, NaN, 6, 599
2013-09-18T19:07:30.000Z, 100.94674123, 7, 900
2013-09-18T19:22:30.000Z, 100.932543142, 7, 900
2013-09-18T19:37:30.000Z, 101.008817303, 7, 900
2013-09-18T19:52:30.000Z, NaN, 6, 600
2013-09-18T20:07:30.000Z, 101.01226723, 7, 900
2013-09-18T20:22:30.000Z, 100.927180473, 7, 900
2013-09-18T20:37:30.000Z, 101.102171152, 7, 900
2013-09-18T20:52:30.000Z, NaN, 6, 602
2013-09-18T21:07:30.000Z, 100.913332875, 7, 899
2013-09-18T21:22:30.000Z, 100.890229315, 7, 900
2013-09-18T21:37:30.000Z, 100.992266105, 7, 900
2013-09-18T21:52:30.000Z, NaN, 6, 601
2013-09-18T22:07:30.000Z, 101.078114365, 7, 900
2013-09-18T22:22:30.000Z, 101.416085761, 7, 900
2013-09-18T22:37:30.000Z, 101.565583873, 7, 900
2013-09-18T22:52:30.000Z, NaN, 6, 598
2013-09-18T23:07:30.000Z, 101.462949214, 7, 900
2013-09-18T23:22:30.000Z, 101.064814957, 7, 900
2013-09-18T23:37:30.000Z, 102.122843628, 7, 900
2013-09-18T23:52:30.000Z, NaN, 6, 600
2013-09-19T00:07:30.000Z, 101.14746426, 7, 900
2013-09-19T00:22:30.000Z, 101.082595129, 7, 900
2013-09-19T00:37:30.000Z, 101.673181523, 7, 900
2013-09-19T00:52:30.000Z, NaN, 6, 601
2013-09-19T01:07:30.000Z, 101.75763708, 7, 900
2013-09-19T01:22:30.000Z, 102.153981607, 7, 900
2013-09-19T01:37:30.000Z, 101.542425438, 7, 900
2013-09-19T01:52:30.000Z, NaN, 6, 601
2013-09-19T02:07:30.000Z, 101.568122269, 7, 901
2013-09-19T02:22:30.000Z, 101.317809581, 7, 900
2013-09-19T02:37:30.000Z, 100.873365129, 7, 899
2013-09-19T02:52:30.000Z, NaN, 6, 596
2013-09-19T03:07:30.000Z, 100.697535749, 7, 900
2013-09-19T03:22:30.000Z, 101.012821696, 7, 900
2013-09-19T03:37:30.000Z, 101.34636379, 7, 853
2013-09-19T03:52:30.000Z, NaN, 6, 600
2013-09-19T04:07:30.000Z, 100.805178884, 7, 900
2013-09-19T04:22:30.000Z, 100.60194264, 7, 900
2013-09-19T04:37:30.000Z, 100.642358885, 7, 900
2013-09-19T04:52:30.000Z, NaN, 6, 601
2013-09-19T05:07:30.000Z, 100.641384672, 7, 900
2013-09-19T05:22:30.000Z, 100.633427731, 7, 900
2013-09-19T05:37:30.000Z, 100.62244831, 7, 832
2013-09-19T05:52:30.000Z, NaN, 6, 555
2013-09-19T06:07:30.000Z, 100.522747406, 7, 853
2013-09-19T06:22:30.000Z, 100.527709161, 7, 838
2013-09-19T06:37:30.000Z, 100.516696197, 7, 900
2013-09-19T06:52:30.000Z, NaN, 6, 600
2013-09-19T07:07:30.000Z, 100.437173241, 7, 895
2013-09-19T07:22:30.000Z, 100.509464293, 7, 683
2013-09-19T07:37:30.000Z, 100.500456523, 7, 896
2013-09-19T07:52:30.000Z, NaN, 6, 514
2013-09-19T08:07:30.000Z, 100.448285841, 7, 825
2013-09-19T08:22:30.000Z, 100.440655126, 7, 900
2013-09-19T08:37:30.000Z, 100.380638652, 7, 850
2013-09-19T08:52:30.000Z, NaN, 6, 600
2013-09-19T09:07:30.000Z, 100.402725153, 7, 832
2013-09-19T09:22:30.000Z, 100.437685182, 7, 900
2013-09-19T09:37:30.000Z, 100.520336736, 7, 900
2013-09-19T09:52:30.000Z, NaN, 6, 600
2013-09-19T10:07:30.000Z, 99.857807163, 7, 900
2013-09-19T10:22:30.000Z, 99.887075023, 7, 900
2013-09-19T10:37:30.000Z, 99.967526538, 7, 900
2013-09-19T10:52:30.000Z, NaN, 6, 600
2013-09-19T11:07:30.000Z, 99.70041543, 7, 900
2013-09-19T11:22:30.000Z, 99.604575143, 7, 900
2013-09-19T11:37:30.000Z, 99.613326849, 7, 900
2013-09-19T11:52:30.000Z, NaN, 6, 600
2013-09-19T12:07:30.000Z, 99.494675609, 7, 900
2013-09-19T12:22:30.000Z, 99.45966677, 7, 900
2013-09-19T12:37:30.000Z, 99.383654496, 7, 900
2013-09-19T12:52:30.000Z, NaN, 6, 600
2013-09-19T13:07:30.000Z, 99.376947646, 7, 900
2013-09-19T13:22:30.000Z, 99.387172217, 7, 900
2013-09-19T13:37:30.000Z, 99.343613042, 7, 900
2013-09-19T13:52:30.000Z, NaN, 6, 600
2013-09-19T14:07:30.000Z, 99.359151936, 7, 900
2013-09-19T14:22:30.000Z, 99.271014357, 7, 900
2013-09-19T14:37:30.000Z, 99.185318611, 7, 900
2013-09-19T14:52:30.000Z, NaN, 6, 600
2013-09-19T15:07:30.000Z, 99.125721127, 7, 900
2013-09-19T15:22:30.000Z, 99.033945346, 7, 900
2013-09-19T15:37:30.000Z, 99.026064045, 7, 900
2013-09-19T15:52:30.000Z, NaN, 6, 600
2013-09-19T16:07:30.000Z, 99.060901453, 7, 900
2013-09-19T16:22:30.000Z, 99.074823186, 7, 900
2013-09-19T16:37:30.000Z, 99.099153804, 7, 900
2013-09-19T16:52:30.000Z, NaN, 6, 600
2013-09-19T17:07:30.000Z, 99.127256184, 7, 900
2013-09-19T17:22:30.000Z, 99.162120334, 7, 900
2013-09-19T17:37:30.000Z, 99.177843943, 7, 900
2013-09-19T17:52:30.000Z, NaN, 6, 600
2013-09-19T18:07:30.000Z, 99.417470459, 7, 900
2013-09-19T18:22:30.000Z, 99.378376991, 7, 900
2013-09-19T18:37:30.000Z, 99.350452657, 7, 900
2013-09-19T18:52:30.000Z, NaN, 6, 600
2013-09-19T19:07:30.000Z, 99.407002284, 7, 900
2013-09-19T19:22:30.000Z, 99.431021837, 7, 900
2013-09-19T19:37:30.000Z, 99.450605673, 7, 900
2013-09-19T19:52:30.000Z, NaN, 6, 600
2013-09-19T20:07:30.000Z, 99.809024222, 7, 900
2013-09-19T20:22:30.000Z, 99.819700872, 7, 900
2013-09-19T20:37:30.000Z, 99.977605217, 7, 900
2013-09-19T20:52:30.000Z, NaN, 6, 599
2013-09-19T21:07:30.000Z, 99.743242515, 7, 900
2013-09-19T21:22:30.000Z, 99.816017648, 7, 900
2013-09-19T21:37:30.000Z, 99.774168815, 7, 900
2013-09-19T21:52:30.000Z, NaN, 6, 600
2013-09-19T22:07:30.000Z, 99.6702631, 7, 900
2013-09-19T22:22:30.000Z, 99.669545521, 7, 900
2013-09-19T22:37:30.000Z, 99.686541215, 7, 900
2013-09-19T22:52:30.000Z, NaN, 6, 600
2013-09-19T23:07:30.000Z, 99.334796683, 7, 900
2013-09-19T23:22:30.000Z, 99.325551183, 7, 900
2013-09-19T23:37:30.000Z, 99.398603008, 7, 900
2013-09-19T23:52:30.000Z, NaN, 6, 600
2013-09-20T00:07:30.000Z, 99.773909631, 7, 900
2013-09-20T00:22:30.000Z, 100.208189186, 7, 900
2013-09-20T00:37:30.000Z, 99.936659388, 7, 900
2013-09-20T00:52:30.000Z, NaN, 6, 258
2013-09-20T01:07:30.000Z, NaN, 9, 0
2013-09-20T01:22:30.000Z, NaN, 9, 0
2013-09-20T01:37:30.000Z, NaN, 9, 0
